"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.extroversion_video1","Input.extroversion_video2","Input.neuroticism_video1","Input.neuroticism_video2","Input.agreeableness_video1","Input.agreeableness_video2","Input.conscientiousness_video1","Input.conscientiousness_video2","Input.openness_video1","Input.openness_video2","Answer.h11","Answer.h12.Female","Answer.h12.Male","Answer.h12.Other","Answer.h12.Prefer not to say","Answer.h13.Hispanic or Latino","Answer.h13.Not Hispanic or Latino","Answer.h13.Prefer not to say","Answer.h14.American Indian or Alaska Native","Answer.h14.Asian","Answer.h14.Black or African American","Answer.h14.Native Hawaiian or Other Pacific Islander","Answer.h14.Prefer not to say","Answer.h14.White","Answer.hA.equal","Answer.hA.left","Answer.hA.right","Answer.hC.equal","Answer.hC.left","Answer.hC.right","Answer.hE.equal","Answer.hE.left","Answer.hE.right","Answer.hN.equal","Answer.hN.left","Answer.hN.right","Answer.hO.equal","Answer.hO.left","Answer.hO.right","Answer.hT.equal","Answer.hT.left","Answer.hT.right","Approve","Reject"
"3R16PJFTS3L7G333R2KF93EC9IS4KY","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3IRIK4HM3BE6ZCTN8F1Y62HADCJ6CV","A37WXDYYT7RCZ0","Approved","Sun Jul 14 17:31:26 PDT 2024","Sun Jul 14 17:33:54 PDT 2024","Wed Jul 17 17:33:54 PDT 2024","Sun Jul 14 18:06:45 PDT 2024","","","148","100% (40/40)","100% (40/40)","100% (40/40)","https://www.cs.umb.edu/~srikark/selected_videos/b9bf62905c_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_10.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_13.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_54.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4","42","false","true","false","false","false","true","false","false","false","false","false","false","true","true","false","false","true","false","false","false","true","false","false","false","true","true","false","false","true","false","false"
"3R16PJFTS3L7G333R2KF93EC9IS4KY","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3GD6L00D3TRO1C4HFYJVE2V5ZF81MB","AXQWKUJF7SQXP","Approved","Sun Jul 14 17:34:12 PDT 2024","Sun Jul 14 17:34:46 PDT 2024","Wed Jul 17 17:34:46 PDT 2024","Sun Jul 14 18:06:45 PDT 2024","","","34","100% (25/25)","100% (25/25)","100% (25/25)","https://www.cs.umb.edu/~srikark/selected_videos/b9bf62905c_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_10.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_13.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_54.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4","35","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","true","false","false"
"3R16PJFTS3L7G333R2KF93EC9IS4KY","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3TR2532VIQOT7QZTI7IKT6U53WW6JD","AISFU4P55HYEH","Submitted","Sun Jul 14 18:13:28 PDT 2024","Sun Jul 14 18:18:08 PDT 2024","Wed Jul 17 18:18:08 PDT 2024","","","","280","100% (31/31)","100% (31/31)","100% (31/31)","https://www.cs.umb.edu/~srikark/selected_videos/b9bf62905c_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_10.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_13.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_54.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4","48","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","true","false","false"
"3PGQRAZX02EL2TUVLIHOGE9TLC3YSR","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3TESA3PJ324LX1Q68K2TYUJ8XQXMMY","A32CMQGGTSUK6Z","Approved","Sun Jul 14 16:55:55 PDT 2024","Sun Jul 14 17:00:52 PDT 2024","Wed Jul 17 17:00:52 PDT 2024","Sun Jul 14 18:06:44 PDT 2024","","","297","100% (20/20)","100% (20/20)","100% (20/20)","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/837d3a2ed9_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_69.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dd5f8421c1_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_27.mp4","37","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false","true","false","false"
"3PGQRAZX02EL2TUVLIHOGE9TLC3YSR","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3TR2532VIQOT7QZTI7IKT6U53WQJ6K","A2KJ983WWTEK4L","Approved","Sun Jul 14 17:13:26 PDT 2024","Sun Jul 14 17:15:36 PDT 2024","Wed Jul 17 17:15:36 PDT 2024","Sun Jul 14 18:06:44 PDT 2024","","","130","100% (44/44)","100% (42/42)","100% (42/42)","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/837d3a2ed9_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_69.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dd5f8421c1_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_27.mp4","59","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false"
"3PGQRAZX02EL2TUVLIHOGE9TLC3YSR","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3KIBXJ1WD6OE7GBF0O4QBLG93LLOKE","AA7BTDZQNHW5","Rejected","Sun Jul 14 17:20:57 PDT 2024","Sun Jul 14 17:23:17 PDT 2024","Wed Jul 17 17:23:17 PDT 2024","","Sun Jul 14 18:03:31 PDT 2024","Poor quality","140","43% (9/21)","43% (9/21)","43% (9/21)","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/837d3a2ed9_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_69.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dd5f8421c1_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_27.mp4","42","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","true","false","false"
"3PGQRAZX02EL2TUVLIHOGE9TLC3YSR","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","317HQ483I8M5J0LFZ6J1JG1RL7SINJ","A3L3ZFL1NYFTCF","Approved","Sun Jul 14 17:28:47 PDT 2024","Sun Jul 14 17:33:42 PDT 2024","Wed Jul 17 17:33:42 PDT 2024","Sun Jul 14 18:06:44 PDT 2024","","","295","100% (19/19)","100% (19/19)","100% (19/19)","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/837d3a2ed9_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_69.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dd5f8421c1_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_27.mp4","37","true","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","true","false","false"
"3PGQRAZX02EL2TUVLIHOGE9TLC3YSR","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3Z7EFSHGNA8JIRDJ92AO6FUUAGJCXW","A3UUH3632AI3ZX","Approved","Sun Jul 14 17:38:39 PDT 2024","Sun Jul 14 17:42:50 PDT 2024","Wed Jul 17 17:42:50 PDT 2024","Sun Jul 14 18:06:44 PDT 2024","","","251","100% (40/40)","100% (40/40)","100% (40/40)","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/837d3a2ed9_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_69.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dd5f8421c1_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_27.mp4","36","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","true","false","false"
"3PGQRAZX02EL2TUVLIHOGE9TLC3YSR","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3XIQGXAUMD2D6AINIL2DQT2G95UX7Q","A1NF6PELRKACS9","Submitted","Sun Jul 14 18:06:30 PDT 2024","Sun Jul 14 18:09:27 PDT 2024","Wed Jul 17 18:09:27 PDT 2024","","","","177","100% (45/45)","100% (45/45)","100% (45/45)","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/837d3a2ed9_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_69.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dd5f8421c1_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_27.mp4","56","true","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","true","false","false"
"3HKIF5DF6YR3BNDWI6VRSJXZOTP9GW","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","5","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3QL2OFSM97CE6XZF7WNF8D3W826CN9","A32CMQGGTSUK6Z","Approved","Sun Jul 14 17:08:04 PDT 2024","Sun Jul 14 17:10:12 PDT 2024","Wed Jul 17 17:10:12 PDT 2024","Sun Jul 14 17:59:46 PDT 2024","","","128","100% (20/20)","100% (20/20)","100% (20/20)","https://www.cs.umb.edu/~srikark/selected_videos/9928319982_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_30.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_22.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_31.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_58.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_16.mp4","38","false","true","false","false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","true","false","false"
"3HKIF5DF6YR3BNDWI6VRSJXZOTP9GW","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","5","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3Z7VU45IPZBO0J30UN9PM4REEJP1ZR","AXQWKUJF7SQXP","Approved","Sun Jul 14 17:25:15 PDT 2024","Sun Jul 14 17:26:09 PDT 2024","Wed Jul 17 17:26:09 PDT 2024","Sun Jul 14 17:59:45 PDT 2024","","","54","100% (25/25)","100% (25/25)","100% (25/25)","https://www.cs.umb.edu/~srikark/selected_videos/9928319982_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_30.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_22.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_31.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_58.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_16.mp4","35","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","true","false","false"
"3HKIF5DF6YR3BNDWI6VRSJXZOTP9GW","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","5","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3OHYZ19UGDZ8V32TOXR1H7DDY9SOA0","A353KETOEN0W8T","Approved","Sun Jul 14 17:33:02 PDT 2024","Sun Jul 14 17:37:08 PDT 2024","Wed Jul 17 17:37:08 PDT 2024","Sun Jul 14 17:59:46 PDT 2024","","","246","47% (7/15)","47% (7/15)","47% (7/15)","https://www.cs.umb.edu/~srikark/selected_videos/9928319982_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_30.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_22.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_31.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_58.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_16.mp4","39","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","true","false","false"
"3HKIF5DF6YR3BNDWI6VRSJXZOTP9GW","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","5","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3DYGAII7PM2I3JLBST12W7X8CWBQPR","A2KJ983WWTEK4L","Approved","Sun Jul 14 17:42:30 PDT 2024","Sun Jul 14 17:43:52 PDT 2024","Wed Jul 17 17:43:52 PDT 2024","Sun Jul 14 17:59:46 PDT 2024","","","82","100% (44/44)","100% (42/42)","100% (42/42)","https://www.cs.umb.edu/~srikark/selected_videos/9928319982_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_30.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_22.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_31.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_58.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_16.mp4","59","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false"
"3HKIF5DF6YR3BNDWI6VRSJXZOTP9GW","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","5","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3ZSY5X72NY50UKOAQ8DNCX2NYDHOR9","A1CF6U3GF7DZEJ","Approved","Sun Jul 14 17:44:09 PDT 2024","Sun Jul 14 17:46:10 PDT 2024","Wed Jul 17 17:46:10 PDT 2024","Sun Jul 14 17:59:46 PDT 2024","","","121","100% (32/32)","100% (30/30)","100% (30/30)","https://www.cs.umb.edu/~srikark/selected_videos/9928319982_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_30.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_15.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_22.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_31.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_58.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_16.mp4","71","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","true","false","false"
"3D4BBDG7ZHQ4F98BZBYYBF9YQ9NC38","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3DIP6YHAPDM80OWPXL4RG4D44JKE8G","A3UUH3632AI3ZX","Approved","Sun Jul 14 17:12:17 PDT 2024","Sun Jul 14 17:14:51 PDT 2024","Wed Jul 17 17:14:51 PDT 2024","Sun Jul 14 17:59:43 PDT 2024","","","154","100% (40/40)","100% (40/40)","100% (40/40)","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_57.mp4","https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_18.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b15da5f794_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/858997d38f_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/800ea6fc4a_8.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d88213a113_5.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_14.mp4","36","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","true","false","false"
"3D4BBDG7ZHQ4F98BZBYYBF9YQ9NC38","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3P529IW9KZFVL9G4MLX13RKA0K0LFT","AA7BTDZQNHW5","Approved","Sun Jul 14 17:32:15 PDT 2024","Sun Jul 14 17:34:44 PDT 2024","Wed Jul 17 17:34:44 PDT 2024","Sun Jul 14 17:59:42 PDT 2024","","","149","43% (9/21)","43% (9/21)","43% (9/21)","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_57.mp4","https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_18.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b15da5f794_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/858997d38f_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/800ea6fc4a_8.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d88213a113_5.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_14.mp4","42","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false"
"3D4BBDG7ZHQ4F98BZBYYBF9YQ9NC38","3ENV39ZM2W14B9LEHNAV0U0OON9037","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Sun Jul 14 15:51:56 PDT 2024","6","BatchId:5239769;OriginalHitTemplateId:928390828;","300","259200","Sun Jul 21 15:51:56 PDT 2024","","","3KWTYT0871X3JCNFG9KSHFTXBQN5LV","A28A3HF3LSEIDT","Approved","Sun Jul 14 17:37:13 PDT 2024","Sun Jul 14 17:37:50 PDT 2024","Wed Jul 17 17:37:50 PDT 2024","Sun Jul 14 17:59:42 PDT 2024","","","37","20% (2/10)","20% (2/10)","20% (2/10)","https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_57.mp4","https://www.cs.umb.edu/~srikark/selected_videos/daca3c1672_18.mp4","https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b0390cf0b5_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4","https://www.cs.umb.edu/~srikark/selected_videos/b15da5f794_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/858997d38f_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/800ea6fc4a_8.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d88213a113_5.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_14.mp4","31","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","true","false","false"
