"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.extroversion_video1","Input.extroversion_video2","Input.neuroticism_video1","Input.neuroticism_video2","Input.agreeableness_video1","Input.agreeableness_video2","Input.conscientiousness_video1","Input.conscientiousness_video2","Input.openness_video1","Input.openness_video2","Answer.h11","Answer.h12.Female","Answer.h12.Male","Answer.h12.Other","Answer.h12.Prefer not to say","Answer.h13.Hispanic or Latino","Answer.h13.Not Hispanic or Latino","Answer.h13.Prefer not to say","Answer.h14.American Indian or Alaska Native","Answer.h14.Asian","Answer.h14.Black or African American","Answer.h14.Native Hawaiian or Other Pacific Islander","Answer.h14.Prefer not to say","Answer.h14.White","Answer.hA.left","Answer.hA.right","Answer.hC.left","Answer.hC.right","Answer.hE.left","Answer.hE.right","Answer.hN.left","Answer.hN.right","Answer.hO.left","Answer.hO.right","Answer.hTLeft.left","Answer.hTLeft.right","Answer.hTRight.left","Answer.hTRight.right","Approve","Reject"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3FFJ6VRIL2I2Y4T8Y0H3845EE880I6","AISFU4P55HYEH","Approved","Wed Jul 17 18:41:00 PDT 2024","Wed Jul 17 18:44:34 PDT 2024","Sat Jul 20 18:44:34 PDT 2024","Thu Jul 18 06:11:10 PDT 2024","","","214","100% (49/49)","100% (49/49)","100% (49/49)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","48","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3GM6G9ZBKORPAWGQHH35K8E0SQ0TMY","A3UUH3632AI3ZX","Approved","Wed Jul 17 14:02:49 PDT 2024","Wed Jul 17 14:03:49 PDT 2024","Sat Jul 20 14:03:49 PDT 2024","Wed Jul 17 14:36:05 PDT 2024","","","60","100% (59/59)","100% (59/59)","100% (59/59)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","36","false","true","false","false","false","true","false","false","false","false","false","false","true","true","false","false","true","true","false","true","false","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3GNA64GUZFYEA93S8ESOY1SRMO2Q5I","A1L8RL58MYU4NC","Rejected","Wed Jul 17 13:25:57 PDT 2024","Wed Jul 17 13:28:11 PDT 2024","Sat Jul 20 13:28:11 PDT 2024","","Wed Jul 17 13:38:20 PDT 2024","Poor quality","134","63% (5/8)","63% (5/8)","63% (5/8)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","40","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","true","false","false","true","true","false","false","true","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3H8DHMCCWA5N3JKQAFQA0R4A0Z9DKM","A1NH9LK567B862","Approved","Wed Jul 17 13:27:55 PDT 2024","Wed Jul 17 13:30:20 PDT 2024","Sat Jul 20 13:30:20 PDT 2024","Wed Jul 17 14:36:05 PDT 2024","","","145","100% (7/7)","100% (7/7)","100% (7/7)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","35","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","false","true","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3IHR8NYAM8VBEEYDUWUPT4W3HYDP4H","A2UF2FRGVW4T89","Approved","Wed Jul 17 17:50:51 PDT 2024","Wed Jul 17 17:52:21 PDT 2024","Sat Jul 20 17:52:21 PDT 2024","Wed Jul 17 18:03:25 PDT 2024","","","90","100% (11/11)","100% (11/11)","100% (11/11)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","51","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","true","true","false","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3P1L2B7AD2JPRMTXLOGRQLTOTFHOLX","A2XI3DX3IJ1TAV","Approved","Wed Jul 17 18:36:36 PDT 2024","Wed Jul 17 18:40:32 PDT 2024","Sat Jul 20 18:40:32 PDT 2024","Thu Jul 18 06:11:11 PDT 2024","","","236","100% (17/17)","100% (17/17)","100% (17/17)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","45","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","true","false","true","false","false","true","false","true","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3P4RDNWND6090AUUK8R9Q9KADFGJIU","A3O81LHBBI8NPK","Approved","Wed Jul 17 13:31:45 PDT 2024","Wed Jul 17 13:34:28 PDT 2024","Sat Jul 20 13:34:28 PDT 2024","Wed Jul 17 14:36:05 PDT 2024","","","163","100% (13/13)","100% (12/12)","100% (12/12)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","35","true","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","true","true","false","true","false","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3QHK8ZVMINC58S4OHJB5K1TPME1BLF","A2KJ983WWTEK4L","Approved","Wed Jul 17 13:21:13 PDT 2024","Wed Jul 17 13:23:43 PDT 2024","Sat Jul 20 13:23:43 PDT 2024","Wed Jul 17 14:36:05 PDT 2024","","","150","98% (64/65)","98% (62/63)","98% (62/63)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","59","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","true","false","false","true","false","true","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3R0T90IZ1T68W5ITKSAKITUZ8IQGCW","A32UE0WDFAUWBE","Approved","Wed Jul 17 14:12:31 PDT 2024","Wed Jul 17 14:14:06 PDT 2024","Sat Jul 20 14:14:06 PDT 2024","Wed Jul 17 14:36:05 PDT 2024","","","95","100% (7/7)","100% (6/6)","100% (6/6)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","35","false","true","false","false","true","false","false","false","false","false","false","false","true","false","true","false","true","true","false","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3R8YZBNQ9ICTXDHBW77LWL6NDUXQ7X","A22KRF782ELLB0","Approved","Wed Jul 17 13:26:01 PDT 2024","Wed Jul 17 13:28:49 PDT 2024","Sat Jul 20 13:28:49 PDT 2024","Wed Jul 17 14:36:06 PDT 2024","","","168","100% (16/16)","100% (15/15)","100% (15/15)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","42","false","true","false","false","false","true","false","false","false","false","false","false","true","false","true","false","true","true","false","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3RUIQRXJBCIHL1Q08W0ZY4PUY8PLLM","A3QS7M912JGKFD","Approved","Wed Jul 17 14:07:06 PDT 2024","Wed Jul 17 14:09:17 PDT 2024","Sat Jul 20 14:09:17 PDT 2024","Wed Jul 17 14:36:05 PDT 2024","","","131","100% (20/20)","100% (20/20)","100% (20/20)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","43","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","true","false","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3SB4CE2TJWPVPCGLPOEX0K46B5UXAW","A3862RIFFUV141","Approved","Wed Jul 17 13:46:19 PDT 2024","Wed Jul 17 13:49:38 PDT 2024","Sat Jul 20 13:49:38 PDT 2024","Wed Jul 17 14:36:06 PDT 2024","","","199","75% (6/8)","71% (5/7)","71% (5/7)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","53","false","true","false","false","false","true","false","false","false","false","false","false","true","false","true","false","true","true","false","true","false","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3SKRO2GZ72LTBO4EUM6FZP31B421KK","A1Q7VWUBIJOK17","Approved","Wed Jul 17 18:24:01 PDT 2024","Wed Jul 17 18:27:24 PDT 2024","Sat Jul 20 18:27:24 PDT 2024","Wed Jul 17 18:29:13 PDT 2024","","","203","100% (13/13)","100% (13/13)","100% (13/13)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","32","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","true","false","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3TS1AR6UQR8W6OR2IRWRKM296UIF7Q","A1E2VJVX6MZ6PL","Approved","Wed Jul 17 18:06:32 PDT 2024","Wed Jul 17 18:09:03 PDT 2024","Sat Jul 20 18:09:03 PDT 2024","Wed Jul 17 18:21:32 PDT 2024","","","151","100% (3/3)","100% (3/3)","100% (3/3)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","45","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","true","false","false","true","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3TXWC2NHN0K9OCKH38UA5HCUQ8G9SR","APSN3KV49VLKX","Approved","Wed Jul 17 14:03:11 PDT 2024","Wed Jul 17 14:07:02 PDT 2024","Sat Jul 20 14:07:02 PDT 2024","Wed Jul 17 14:36:06 PDT 2024","","","231","100% (8/8)","100% (8/8)","100% (8/8)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","32","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","true","false","false","true","false","true","false","true","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3U088ZLJVLNKZZDDNHLI9VEMTH8W07","A11SX02CICZN85","Approved","Wed Jul 17 13:22:04 PDT 2024","Wed Jul 17 13:26:13 PDT 2024","Sat Jul 20 13:26:13 PDT 2024","Wed Jul 17 14:36:06 PDT 2024","","","249","100% (7/7)","100% (7/7)","100% (7/7)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","33","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","false","true","false","true","true","false","true","false","false","true"
"324N5FAHSX56AGMIBYL2ITEPM3FVKT","31R230RZ7RH392G6IXRAPV0N77C8LG","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.20","Wed Jul 17 13:20:43 PDT 2024","32","BatchId:5240732;OriginalHitTemplateId:928390828;","600","259200","Wed Jul 24 13:20:43 PDT 2024","","","3WR9XG3T645M88UDYA08TI5IH4P477","A272A0JGRTBFCR","Approved","Wed Jul 17 20:06:30 PDT 2024","Wed Jul 17 20:13:42 PDT 2024","Sat Jul 20 20:13:42 PDT 2024","Thu Jul 18 06:11:11 PDT 2024","","","432","100% (7/7)","100% (7/7)","100% (7/7)","https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4","https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4","https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4","https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4","35","false","true","false","false","true","false","false","false","true","false","false","false","false","true","false","false","true","true","false","false","true","true","false","true","false","false","true"
