Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right,Answer.hO.left,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,AISFU4P55HYEH,True,False,True,False,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A13XXMDHOULEZ7,False,True,False,True,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A1NF6PELRKACS9,False,True,True,False,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A18LFH7XW61JO9,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A3EG4C9T4F5DUR,False,True,True,False,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A5LYLHG880ABE,True,False,False,True,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A2J237J8KM3OCS,False,True,False,True,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,ASWZO1WY1UHEP,True,False,True,False,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A3UUH3632AI3ZX,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A2SSYBUT9ZM0G9,True,False,True,False,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A3CAF7LTD3ORSG,True,False,False,True,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A1Q7VWUBIJOK17,False,True,True,False,True,False,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,AMX5R6NLYNA2K,False,True,True,False,True,False,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A1CF6U3GF7DZEJ,False,True,True,False,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A1EX0MEOPF8AHT,True,False,True,False,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A3169N2SCN3ENK,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A3QI1RV4HQ9MOC,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/3fb0a97a52_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3aabfe0590_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_80.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,A22KRF782ELLB0,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/399374e32d_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dabac09516_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/113ecbc550_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,A1CF6U3GF7DZEJ,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/399374e32d_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dabac09516_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/113ecbc550_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,A3QZMGTVA4VO44,False,True,True,False,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/399374e32d_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dabac09516_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/113ecbc550_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,AISFU4P55HYEH,True,False,True,False,False,True,True,False,True,False,True,False,True,True
